twelvth_beat,pitch,prediction,anomaly score
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,9.0,0.0,1.0
0.0,9.0,9.0,0.0
6.375,0.0,9.0,0.0
6.375,1.0,0.0,0.0
6.875,5.0,0.3,0.0
6.875,1.0,1.71,0.0
6.875,2.0,1.4969999999999999,0.0
8.625,0.0,1.6479,0.0
8.625,0.0,1.15353,0.0
9.125,9.0,0.8074709999999999,0.0
9.125,3.0,0.8074709999999999,0.0
9.125,0.0,1.4652296999999999,0.0
9.125,6.0,1.0256607899999999,0.0
13.75,2.0,1.0256607899999999,0.0
13.75,1.0,1.3179625529999999,0.0
18.5,8.0,1.2225737870999998,0.0
18.875,8.0,1.2225737870999998,0.0
18.875,11.0,1.2225737870999998,0.0
18.875,5.0,1.2225737870999998,0.0
18.875,2.0,2.3558016509699997,0.0
24.375,11.0,2.2490611556789997,0.0
24.375,8.0,2.2490611556789997,0.0
24.375,5.0,2.2490611556789997,0.0
24.875,5.0,3.0743428089752998,0.0
24.875,1.0,3.6520399662827097,0.0
24.875,1.0,2.8564279763978964,0.0
26.875,8.0,2.2994995834785272,0.0
27.0,5.0,2.2994995834785272,0.0
27.5,8.0,3.109649708434969,0.0
27.5,9.0,3.109649708434969,0.0
27.5,5.0,8.673117800999998,0.0
27.625,2.0,3.676754795904478,0.0
31.625,1.0,3.1737283571331347,0.0
31.625,0.0,2.521609849993194,0.0
37.125,9.0,1.7651268949952355,0.0
37.5,6.0,1.7651268949952355,0.0
37.5,9.0,1.7651268949952355,0.0
37.5,3.0,8.257879405743,0.0
42.3333333333,6.0,2.1355888264966647,0.0
42.3333333333,0.0,7.580515584020099,0.0
42.3333333333,9.0,1.4949121785476651,0.0
42.75,2.0,8.006360908814068,0.0
44.3333333333,0.0,1.6464385249833655,0.0
44.3333333333,6.0,1.1525069674883557,0.0
44.75,9.0,1.1525069674883557,0.0
44.875,3.0,7.883116845318893,0.0
44.875,6.0,1.7067548772418488,0.0
44.875,0.0,7.318181791723225,0.0
48.375,1.0,1.1947284140692942,0.0
48.375,2.0,1.1363098898485058,1.0
49.6666666667,6.0,1.3954169228939541,1.0
49.75,9.0,1.3954169228939541,1.0
49.75,0.0,1.3954169228939541,1.0
50.125,2.0,0.9767918460257679,1.0
51.375,9.0,1.2837542922180374,1.0
51.5,6.0,1.2837542922180374,1.0
51.875,9.0,1.2837542922180374,1.0
52.0,6.0,1.2837542922180374,1.0
52.0,0.0,1.2837542922180374,1.0
52.0,3.0,0.8986280045526261,1.0
55.25,2.0,1.5290396031868383,1.0
55.25,1.0,1.6703277222307866,1.0
55.25,5.0,1.4692294055615507,1.0
57.0,4.0,2.5284605838930854,1.0
57.0,0.0,2.96992240872516,1.0
57.0,0.0,2.0789456861076117,1.0
58.625,8.0,1.4552619802753282,1.0
58.625,8.0,1.4552619802753282,1.0
58.6666666667,0.0,1.4552619802753282,1.0
58.6666666667,0.0,1.0186833861927296,1.0
60.6666666667,8.0,0.7130783703349106,1.0
63.125,10.0,0.7130783703349106,1.0
63.125,10.0,0.7130783703349106,1.0
63.875,1.0,0.7130783703349106,1.0
64.375,8.0,8.904010316389098,1.0
64.75,10.0,8.632807221472367,1.0
65.0,8.0,9.042965055030656,1.0
65.25,1.0,8.73007553852146,1.0
65.5,11.0,8.73007553852146,1.0
65.6666666667,9.0,9.411052876965021,0.75
65.875,2.0,0.8594084014641061,1.0
66.0,0.0,1.201585881024874,0.5
66.25,10.0,0.8411101167174118,0.34999999999999998
66.375,8.0,0.8411101167174118,0.92500000000000004
66.625,1.0,0.8411101167174118,0.050000000000000003
66.75,11.0,0.8887770817021883,0.025000000000000001
66.875,9.0,0.8887770817021883,0.025000000000000001
67.125,2.0,9.44498565703151,0.0
67.375,11.0,1.2221439571915318,0.025000000000000001
67.6666666667,8.0,1.2221439571915318,0.0
68.0,11.0,1.2221439571915318,0.0
68.3333333333,2.0,1.2221439571915318,0.0
68.75,9.0,9.836630080361807,0.0
68.875,9.0,9.585641056253264,0.0
70.125,1.0,1.4555007700340723,0.29999999999999999
70.25,9.0,9.409948739377285,0.0
71.3333333333,9.0,9.286964117564098,0.0
71.375,10.0,9.200874882294869,0.0
71.5,9.0,9.440612417606408,0.0
72.5,9.0,9.308428692324485,0.0
73.6666666667,1.0,9.215900084627139,0.0
73.75,9.0,9.215900084627139,0.0
74.75,10.0,9.151130059238996,0.0
74.875,9.0,9.405791041467296,0.0
74.875,1.0,9.284053729027107,0.0
75.3333333333,9.0,9.284053729027107,0.0
